station,week,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,y
29,13,1985,0,3,0,1,1,0,4,1,0,3,0,3,5,1,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.4
29,15,1993,0,0,1,0,0,2,0,1,1,1,1,4,1,6,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6
29,16,1945,1,1,0,3,4,4,2,4,0,9,0,2,7,11,6,3,4,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,123.8
29,17,1976,0,0,0,0,0,1,0,1,2,6,2,6,5,3,3,0,1,3,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,70.4
29,18,2005,0,0,0,0,1,0,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2
29,19,1981,1,1,2,0,2,4,2,0,1,5,2,3,1,0,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8
29,20,1973,0,0,0,0,0,0,0,4,6,4,5,4,3,0,6,0,1,2,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,28.4
29,21,1948,2,1,1,3,3,0,2,1,6,4,8,7,14,9,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.2
29,22,1922,0,0,2,3,3,2,1,2,7,7,2,8,8,12,8,7,2,4,4,1,3,4,0,0,3,0,0,1,0,0,0,0,0,51.8
29,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
29,24,1975,1,0,2,1,0,3,1,6,2,2,3,4,2,0,4,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8
29,26,2003,0,0,2,0,2,0,1,0,2,0,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
29,28,1927,0,0,3,2,4,6,2,3,1,9,8,18,7,5,4,3,1,4,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,115.6
29,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,31,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.8
29,32,2000,0,0,0,0,0,0,0,0,0,6,1,0,2,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4
29,33,1961,0,0,0,0,0,4,3,3,2,3,3,4,3,5,2,4,1,4,1,0,1,2,2,1,4,0,2,1,0,0,0,0,0,80.4
29,35,2014,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
29,36,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,28.4
29,37,1997,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,3,1,3,0,1,0,0,2,0,0,1,1,2,1,0,0,0,0,20.0
29,38,1964,0,0,0,0,1,1,1,0,1,0,1,4,4,4,4,3,3,3,5,4,3,1,0,1,2,1,4,1,0,0,0,0,0,68.4
29,39,2003,0,0,0,1,1,0,2,1,0,0,0,2,0,1,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30.8
29,41,1950,0,0,0,0,0,4,0,2,2,0,2,2,3,4,0,6,3,5,4,3,2,5,2,4,2,3,2,2,3,1,0,0,0,87.8
29,44,1967,0,0,2,0,1,4,4,1,5,2,3,2,1,9,5,5,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,60.0
29,45,1917,0,0,0,1,0,5,4,5,2,4,6,2,4,7,2,9,2,7,5,4,4,1,2,2,1,2,1,7,8,2,0,0,0,141.8
29,46,1945,0,0,0,1,1,0,0,7,0,5,7,1,1,0,2,3,8,2,1,2,1,0,4,0,3,2,4,1,4,4,7,0,0,62.0
29,47,1983,0,0,0,0,0,0,2,1,1,2,2,2,0,1,3,5,6,0,2,0,1,0,1,2,0,1,0,0,1,0,0,0,0,44.6
29,48,1987,0,0,0,0,1,4,6,0,3,4,1,0,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
29,49,1992,0,0,0,1,0,0,3,0,1,0,1,0,0,1,0,1,0,5,1,0,1,0,2,1,1,1,4,0,0,0,0,0,0,29.2
29,50,1962,0,1,2,0,0,1,2,0,0,1,1,5,3,4,1,2,3,0,1,4,2,3,4,6,2,0,0,0,2,4,0,0,0,43.0
29,51,1996,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,1,4,0,0,1,0,0,0,0,1,1,3,0,0,0,0,37.4
30,13,1975,0,0,2,0,5,2,2,4,6,11,2,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37.6
30,15,1971,0,0,1,3,3,3,6,0,4,2,1,5,5,0,0,1,3,1,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,43.6
30,16,1919,1,0,4,0,3,1,2,5,2,9,13,7,6,15,5,4,3,2,0,5,4,1,1,1,0,0,0,0,3,0,0,0,0,123.8
30,17,1971,0,0,0,2,1,2,1,3,4,6,11,0,3,1,1,0,2,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,70.4
30,18,1998,0,0,0,0,0,3,3,0,2,1,2,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2
30,19,1970,0,0,1,1,4,0,0,4,7,2,2,4,2,8,3,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8
30,20,1972,0,0,2,1,0,2,2,1,5,8,4,6,0,3,1,4,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,28.4
30,21,1936,0,1,0,0,1,0,2,5,3,8,7,8,4,6,8,3,2,2,0,3,6,1,4,4,0,2,0,0,0,0,0,0,0,76.2
30,22,1904,2,0,3,3,3,4,4,7,13,9,16,11,5,5,1,12,2,0,2,0,1,1,4,2,0,2,0,0,0,0,0,0,0,51.8
30,23,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
30,24,1948,0,0,3,1,4,3,0,3,3,7,13,4,3,7,9,0,0,2,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,44.8
30,26,1993,0,0,0,0,0,0,4,3,3,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
30,28,1884,0,1,4,1,2,4,6,9,13,5,12,15,4,13,5,4,9,1,4,2,4,2,1,0,5,3,1,0,2,0,0,0,0,115.6
30,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,31,2003,0,0,0,2,0,2,0,1,1,0,0,1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14.4
30,32,1962,2,0,1,2,1,2,4,3,6,6,2,7,4,3,4,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,35.0
30,33,1946,0,1,2,1,0,0,3,3,9,3,4,10,7,3,6,4,4,1,1,0,2,1,1,2,1,0,1,0,0,0,0,0,0,39.4
30,35,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
30,36,1999,0,0,0,0,0,0,3,2,1,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,19.0
30,37,1981,0,0,0,0,1,2,0,0,0,2,11,1,2,0,2,3,4,0,0,4,0,0,0,0,0,2,1,0,0,0,0,0,0,20.0
30,38,1914,0,0,0,1,1,1,2,2,3,5,11,14,11,6,8,8,3,3,2,3,4,2,4,2,2,1,3,0,0,0,0,0,0,68.4
30,39,1968,1,0,0,0,2,1,1,4,1,6,1,1,1,3,10,1,4,1,2,0,3,0,0,0,0,3,2,0,0,0,0,0,0,20.8
30,41,1902,0,0,1,0,2,6,0,3,3,9,5,10,14,5,13,5,3,6,3,0,1,4,4,4,6,3,2,1,1,0,0,0,0,81.2
30,44,1954,0,0,1,1,0,0,1,0,3,8,12,3,3,4,4,1,1,1,1,2,2,0,3,3,1,7,0,0,0,0,0,0,0,60.0
30,45,1886,1,1,0,1,0,3,5,6,5,5,8,10,17,9,4,5,5,3,5,2,3,2,6,9,6,1,5,1,2,0,0,0,0,141.8
30,46,1922,2,0,0,0,1,5,2,5,2,3,2,14,8,13,4,1,9,2,0,1,0,1,5,2,2,6,2,2,0,0,0,0,0,62.0
30,47,1958,1,1,1,4,2,3,1,4,4,2,5,7,5,0,3,2,1,2,4,0,1,0,3,1,1,0,0,0,0,0,0,0,0,44.6
30,48,1982,0,0,0,0,3,0,0,1,1,4,3,9,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
30,49,1984,0,0,0,0,0,2,3,5,4,3,4,1,0,1,1,1,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,24.6
30,50,1969,0,0,1,0,2,2,2,3,3,3,4,3,1,0,6,4,0,4,0,2,2,1,1,0,0,0,3,0,0,0,0,0,0,43.0
30,51,1991,1,0,0,1,1,1,0,2,1,1,1,2,2,1,0,2,4,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,20.6
31,13,1928,4,9,9,4,3,14,9,5,6,5,7,7,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,30.8
31,15,1876,1,4,2,7,4,7,6,8,8,9,8,2,7,8,5,7,3,7,1,4,3,1,9,7,2,5,5,0,0,0,0,0,0,97.0
31,16,1874,6,6,8,7,6,9,7,12,14,5,11,7,12,0,1,5,3,1,2,0,4,2,6,4,1,2,0,0,0,0,1,0,0,100.6
31,17,1938,3,1,8,3,4,9,4,8,3,6,2,2,6,6,4,2,0,2,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,19.6
31,18,1931,2,4,5,4,6,5,3,10,5,3,6,4,1,6,7,3,4,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,35.6
31,19,1932,9,8,4,6,9,9,5,11,1,6,0,2,0,3,3,1,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,27.4
31,20,1942,3,1,6,4,5,3,8,9,5,6,8,6,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6
31,21,1819,9,4,12,13,11,16,19,15,14,9,13,8,7,7,7,7,2,0,3,2,3,1,1,0,2,4,2,3,3,0,0,0,0,110.6
31,22,1852,5,4,10,14,8,13,9,8,10,15,13,18,5,5,11,5,1,1,0,0,1,0,1,1,3,0,3,0,0,0,0,0,0,66.6
31,23,1989,2,4,2,0,0,2,1,1,1,0,1,1,1,2,3,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,29.4
31,24,1866,5,7,5,7,11,11,10,8,5,8,9,5,5,8,3,5,5,6,3,0,3,2,3,4,1,2,2,1,4,2,0,0,0,109.2
31,26,1951,1,0,7,2,2,0,3,9,0,1,6,6,3,4,4,2,0,0,1,3,4,0,0,1,4,0,0,2,0,0,0,0,0,62.8
31,28,1826,11,18,6,15,14,13,18,14,10,16,7,11,9,5,4,0,3,1,6,3,1,0,1,0,2,1,0,1,0,0,0,0,0,72.4
31,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
31,31,2008,3,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,32,1903,8,4,7,12,5,8,12,9,14,3,0,5,3,1,3,2,3,0,1,0,3,2,2,2,0,3,0,0,1,0,0,0,0,60.8
31,33,1880,10,6,5,4,7,6,11,7,10,7,11,9,9,5,8,3,1,3,3,2,1,0,1,0,2,0,0,2,2,1,0,0,0,87.6
31,35,1995,4,2,4,1,2,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
31,36,1921,3,3,16,10,5,4,4,5,6,3,2,4,6,5,4,3,2,0,3,1,1,0,1,1,0,2,0,0,0,0,0,1,0,38.2
31,37,1841,2,9,18,1,11,10,5,7,10,10,14,6,9,7,10,11,3,2,4,3,2,6,2,1,3,2,2,1,3,0,1,0,0,103.0
31,38,1829,10,6,6,8,10,12,17,8,13,11,12,25,4,13,9,5,4,1,2,1,1,1,0,1,2,0,0,1,2,2,0,0,0,42.8
31,39,1868,8,14,9,5,10,14,5,3,8,7,8,6,10,7,2,3,6,2,2,2,0,6,6,1,1,1,2,0,0,0,0,0,0,78.6
31,41,1834,7,8,9,8,6,9,8,6,10,13,8,6,10,1,9,9,7,7,7,4,5,10,3,2,8,0,2,0,0,0,0,0,0,63.8
31,44,1846,6,3,10,10,14,14,11,15,4,1,13,4,4,8,10,8,6,5,1,3,4,5,4,1,6,0,0,0,0,0,0,0,0,80.4
31,45,1750,12,4,15,19,16,22,18,23,17,14,13,19,7,15,9,8,3,7,4,4,4,2,2,3,5,0,1,0,0,0,0,0,0,108.2
31,46,1862,3,9,7,5,9,10,7,10,5,6,4,2,13,11,3,7,3,3,4,3,7,5,4,2,5,2,3,0,2,0,0,0,0,33.4
31,47,1862,2,5,7,9,12,8,12,11,5,12,6,13,3,7,5,4,2,1,5,5,4,2,5,0,3,1,4,0,1,0,0,0,0,70.0
31,48,1863,8,8,5,8,9,16,11,12,7,12,9,13,8,4,9,3,2,2,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,24.4
31,49,1933,4,0,9,8,11,5,4,5,3,6,5,3,2,0,0,0,1,0,0,0,1,1,1,3,2,2,2,3,2,0,0,0,0,4.0
31,50,1900,5,9,5,8,10,5,4,15,4,9,4,4,5,6,5,0,0,1,1,1,5,0,3,0,3,2,1,1,0,0,0,0,0,50.0
31,51,1979,2,0,4,2,0,1,1,4,0,3,1,0,3,0,1,0,0,3,0,1,2,0,2,1,0,2,1,1,2,0,0,0,0,21.6
32,13,1980,2,0,3,1,3,1,0,6,1,2,1,5,2,4,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,30.8
32,15,1977,0,0,1,0,0,2,1,0,0,1,2,4,1,3,1,7,5,1,0,0,3,2,0,3,0,1,1,0,0,0,0,0,0,84.6
32,16,1951,2,0,2,1,7,1,4,3,5,0,6,1,1,3,6,5,2,0,0,0,2,0,3,3,1,0,5,1,1,0,0,0,0,104.6
32,17,1945,8,1,3,2,2,2,3,9,5,2,1,2,3,0,2,4,4,0,1,3,2,4,2,1,0,3,2,0,0,0,0,0,0,102.4
32,18,1968,1,1,0,2,4,2,3,8,1,0,5,2,3,0,0,1,2,2,2,2,0,2,0,1,2,0,2,0,0,0,0,0,0,68.4
32,19,1974,0,0,0,8,5,2,2,0,3,1,0,1,1,4,0,1,1,2,2,0,0,1,0,1,4,2,1,0,0,0,0,0,0,46.2
32,20,1995,1,2,5,0,0,3,3,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
32,21,1947,2,2,2,2,3,3,4,3,2,3,3,1,2,4,3,2,8,0,8,0,5,3,1,0,1,2,0,0,0,0,0,0,0,81.4
32,22,1929,2,0,0,0,0,1,5,7,6,6,6,8,5,7,6,3,3,4,0,1,4,2,1,4,2,2,2,0,0,0,0,0,0,75.8
32,23,2000,0,0,0,1,2,0,3,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24.8
32,24,1941,1,0,2,0,4,2,1,3,2,5,3,6,4,8,5,3,2,1,2,1,3,1,2,2,2,1,4,3,1,1,0,0,0,87.4
32,26,1997,2,0,0,1,0,1,0,1,0,0,3,4,0,0,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,19.6
32,28,1924,1,0,3,2,5,5,10,2,5,2,3,5,6,1,7,2,7,1,7,3,5,2,1,2,0,3,0,1,1,0,0,0,0,116.4
32,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,31,2008,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
32,32,1970,1,0,6,1,2,2,2,2,5,4,0,0,4,4,1,0,0,3,0,1,1,1,1,2,0,2,1,0,0,0,0,0,0,71.2
32,33,1981,0,0,0,2,3,2,3,1,3,0,6,1,1,2,2,0,0,2,0,0,1,0,0,1,0,2,0,0,3,0,0,0,0,49.4
32,35,2012,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
32,36,2000,3,0,1,0,4,0,2,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8
32,37,1962,0,2,2,0,0,1,0,1,2,5,6,1,1,2,6,1,3,0,0,5,8,2,3,0,2,0,1,0,0,0,0,0,0,85.8
32,38,1952,0,0,1,1,0,0,1,5,1,3,7,4,7,7,1,3,5,4,2,0,1,1,1,2,2,1,3,0,1,0,0,0,0,82.6
32,39,1974,2,1,1,0,1,2,1,0,2,5,1,3,4,1,2,3,1,1,0,0,0,2,1,0,4,3,1,0,0,0,0,0,0,55.8
32,41,1948,2,1,0,2,0,2,1,4,2,5,1,7,2,2,4,2,6,1,2,6,2,0,5,2,3,2,0,2,0,0,0,0,0,62.4
32,44,1963,0,1,0,2,0,3,1,0,1,5,3,1,2,6,0,3,3,2,3,2,3,0,3,0,2,2,1,3,1,0,0,0,0,48.8
32,45,1922,0,3,0,2,1,7,2,1,7,1,3,3,3,9,0,1,1,4,2,5,5,9,7,11,4,1,0,2,0,0,0,0,0,60.8
32,46,1931,1,0,2,3,2,0,0,0,4,3,3,1,4,6,5,12,4,7,4,2,2,0,6,3,6,0,2,1,2,0,0,0,0,132.6
32,47,1959,0,0,0,1,1,2,1,0,2,6,0,2,0,5,0,1,4,1,5,1,6,4,3,3,2,2,3,1,1,0,0,0,0,122.0
32,48,1953,2,2,1,1,3,2,4,2,1,1,8,3,6,4,1,4,4,5,2,0,0,2,0,1,1,0,1,2,0,0,0,0,0,23.4
32,49,2001,2,0,1,0,2,3,2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
32,50,1981,0,0,2,0,1,0,1,3,3,0,1,1,4,1,2,0,1,1,0,1,4,0,3,2,2,0,2,0,0,0,0,0,0,50.0
32,51,2000,0,0,0,0,3,3,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.6
33,13,1923,0,0,0,8,25,25,19,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4
33,15,1898,0,0,0,0,4,11,25,19,0,13,10,0,0,0,0,0,0,0,0,0,0,1,6,4,9,3,0,0,13,0,0,0,0,183.6
33,16,1883,0,0,0,8,11,19,18,21,0,24,23,0,0,0,0,0,0,0,0,0,0,3,2,0,3,1,0,0,0,0,0,0,0,63.0
33,17,1897,0,0,0,2,18,21,21,19,0,11,7,0,0,0,0,0,0,0,0,0,0,0,7,1,8,0,0,0,4,0,0,0,0,51.6
33,18,1916,0,0,0,1,13,8,27,20,0,12,5,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,0,0,1,0,0,0,0,65.2
33,19,1912,0,0,0,4,18,8,27,30,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,9.2
33,20,1958,0,0,0,5,11,10,11,11,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8
33,21,1855,0,0,0,7,23,30,29,22,0,20,17,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,4,2,0,0,0,66.4
33,22,1875,0,0,0,6,10,17,21,33,0,20,16,0,0,0,0,0,0,0,0,0,0,8,1,1,4,2,0,0,2,0,0,0,0,81.2
33,23,1994,0,0,0,0,0,0,6,5,0,3,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35.2
33,24,1877,0,0,0,5,14,13,26,36,0,14,9,0,0,0,0,0,0,0,0,0,0,1,6,0,3,1,0,0,11,0,0,0,0,123.6
33,26,1949,0,0,0,1,7,4,9,20,0,5,7,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,5,0,0,0,0,92.0
33,28,1822,0,0,0,6,29,19,45,46,0,17,22,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,5,0,0,0,0,112.6
33,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
33,31,1993,0,4,2,1,2,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0
33,32,1891,0,0,0,9,16,10,30,17,0,13,8,0,0,0,0,0,0,0,0,0,0,2,5,3,7,1,0,0,4,0,0,0,0,41.8
33,33,1883,0,0,0,4,15,11,21,36,0,22,13,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,2,0,0,0,0,90.8
33,35,1998,0,0,0,4,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
33,36,1929,0,0,0,2,8,15,20,26,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42.8
33,37,1849,0,0,0,6,6,17,29,34,0,20,24,0,0,0,0,0,0,0,0,0,0,1,7,4,3,8,0,0,8,0,0,0,0,125.6
33,38,1820,0,0,0,5,14,33,31,55,0,21,28,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,2,0,0,0,99.8
33,39,1862,0,0,0,5,17,18,39,28,0,13,12,0,0,0,0,0,0,0,0,0,0,4,2,0,12,0,0,0,4,0,0,0,0,57.0
33,41,1836,0,0,0,2,12,16,27,43,0,26,29,0,0,0,0,0,0,0,0,0,0,7,4,1,4,1,0,0,8,0,0,0,0,74.8
33,44,1840,0,0,0,7,20,27,37,31,0,19,18,0,0,0,0,0,0,0,0,0,0,2,3,4,5,2,0,0,1,0,0,0,0,75.2
33,45,1799,0,0,0,9,19,37,49,52,0,22,13,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0,3,0,0,0,0,60.8
33,46,1874,0,0,0,8,19,12,21,19,0,8,17,0,0,0,0,0,0,0,0,0,0,2,17,8,9,0,0,0,2,0,0,0,0,63.4
33,47,1865,0,0,0,3,10,18,26,30,0,17,12,0,0,0,0,0,0,0,0,0,0,2,12,2,6,9,0,0,4,0,0,0,0,122.0
33,48,1894,0,0,0,4,14,13,29,19,0,15,10,0,0,0,0,0,0,0,0,0,0,2,11,2,2,0,0,0,1,0,0,0,0,23.4
33,49,1946,0,0,0,2,9,8,14,11,0,7,8,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,5,1,0,0,0,67.8
33,50,1884,0,0,0,10,20,20,21,28,0,13,16,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,55.2
33,51,1969,0,0,0,2,6,4,12,3,0,5,6,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,0,1,0,0,0,0,29.6
34,13,1910,13,9,6,13,8,10,10,6,5,8,1,5,0,0,2,0,1,3,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,57.2
34,15,1949,0,5,1,5,6,7,3,2,7,5,4,1,8,1,5,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,41.0
34,16,1898,5,1,3,2,3,6,7,7,13,9,12,15,5,3,7,1,3,0,2,1,6,4,3,0,0,0,0,0,0,0,0,0,0,92.8
34,17,1906,2,2,1,7,11,5,3,7,6,9,5,7,10,1,3,3,4,2,0,3,4,2,5,0,1,0,1,4,0,2,0,0,0,195.2
34,18,1972,2,4,3,2,1,2,3,2,2,3,0,2,4,0,2,0,1,3,0,0,0,1,2,2,1,0,1,0,1,0,0,0,0,53.4
34,19,1952,4,6,2,7,4,6,6,3,6,6,1,5,0,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.2
34,20,1938,1,3,4,3,1,8,5,5,3,7,7,6,2,5,4,6,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,52.8
34,21,1855,6,10,9,12,8,13,14,8,12,9,16,7,12,5,6,5,1,1,2,0,2,0,0,2,0,0,1,0,0,0,0,0,0,66.4
34,22,1875,7,6,5,9,4,10,6,7,5,8,8,6,15,9,7,6,6,2,0,1,1,1,3,1,4,3,0,0,1,0,0,0,0,95.8
34,23,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,24,1933,3,2,9,8,5,2,6,4,5,6,5,2,4,2,3,2,2,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,25.2
34,26,1957,3,7,4,7,1,9,6,6,9,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
34,28,1835,3,13,8,13,16,8,15,14,17,13,7,12,7,5,4,2,3,2,1,3,1,2,2,6,3,0,0,0,0,0,1,0,0,112.6
34,29,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,31,1996,2,2,2,3,2,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4.4
34,32,1919,9,1,7,12,9,8,3,3,9,11,4,9,8,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.8
34,33,1868,7,7,3,4,7,7,7,7,17,7,14,7,8,15,5,5,4,0,2,1,2,1,2,2,0,3,2,1,1,0,0,0,0,90.8
34,35,1960,8,16,8,4,3,1,4,0,4,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
34,36,1957,4,6,2,5,4,2,2,1,4,4,3,6,1,1,1,7,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,27.8
34,37,1945,2,4,9,7,1,6,1,3,1,8,4,3,3,6,2,6,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,21.2
34,38,1817,11,15,8,10,12,13,6,8,15,19,20,7,11,12,7,3,5,2,0,0,1,0,1,2,2,6,1,1,1,0,0,0,0,51.0
34,39,1918,1,7,2,7,8,7,4,9,2,3,3,5,6,4,1,4,3,5,3,3,0,1,4,0,0,2,4,0,0,0,0,0,0,56.6
34,41,1836,11,10,13,8,6,7,8,3,10,6,15,19,6,7,6,2,6,2,2,2,3,3,3,7,0,5,4,2,4,0,0,0,0,89.6
34,44,1860,11,12,13,7,11,12,16,7,18,9,5,7,7,8,5,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.8
34,45,1710,14,10,6,12,20,10,18,12,18,20,29,14,24,14,13,9,14,3,2,0,5,2,3,4,6,5,10,6,3,0,0,0,0,160.6
